machineid;timestamp;mode
G352-2125;2020-06-30 06:59:15.611+00;Automatic
G352-2125;2020-06-30 07:22:25.942+00;JOG - Manual
G352-2125;2020-06-30 07:22:42.2+00;Automatic
G352-2125;2020-06-30 07:23:53.486+00;JOG - Manual
G352-2125;2020-06-30 07:38:09.816+00;Automatic
G352-2125;2020-06-30 07:39:19.508+00;JOG - Manual
G352-2125;2020-06-30 07:39:42.219+00;Automatic
G352-2125;2020-06-30 07:53:37.681+00;JOG - Manual
G352-2125;2020-06-30 07:57:20.299+00;Automatic
G352-2125;2020-06-30 08:59:27.31+00;JOG - Manual
G352-2125;2020-06-30 09:01:24.489+00;Automatic
G352-2125;2020-06-30 09:04:11.934+00;JOG - Manual
G352-2125;2020-06-30 09:06:47.787+00;Automatic
G352-2125;2020-06-30 09:09:47.83+00;JOG - Manual
G352-2125;2020-06-30 09:42:58.828+00;Automatic
G352-2125;2020-07-01 08:27:35.675+00;MDA/MDI
G352-2125;2020-07-01 08:37:03.118+00;Automatic
G352-2125;2020-07-01 08:43:46.987+00;JOG - Manual
G352-2125;2020-07-01 08:51:05.534+00;Automatic
G352-2125;2020-07-01 09:03:46.052+00;JOG - Manual
G352-2125;2020-07-01 09:06:37.493+00;Automatic
G352-2125;2020-07-01 12:26:41.406+00;MDA/MDI
G352-2125;2020-07-01 12:26:44.977+00;JOG - Manual
G352-2125;2020-07-06 05:28:54.727+00;Automatic
G352-2125;2020-07-06 05:41:24.78+00;JOG - Manual
G352-2125;2020-07-06 06:04:43.709+00;Automatic
G352-2125;2020-07-06 06:05:53.085+00;JOG - Manual
G352-2125;2020-07-06 06:05:56.601+00;Automatic
G352-2125;2020-07-06 06:10:28.719+00;JOG - Manual
G352-2125;2020-07-06 06:18:14.659+00;Automatic
G352-2125;2020-07-06 08:45:09.472+00;MDA/MDI
G352-2125;2020-07-06 08:47:29.237+00;Automatic
G352-2125;2020-07-06 08:57:22.783+00;JOG - Manual
G352-2125;2020-07-06 09:03:28.568+00;Automatic
G352-2125;2020-07-07 04:05:48.222+00;JOG - Manual
G352-2125;2020-07-07 04:05:59.828+00;Automatic
G352-2125;2020-07-07 05:29:28.963+00;JOG - Manual
G352-2125;2020-07-07 05:31:25.968+00;Automatic
G352-2125;2020-07-07 05:40:40.21+00;JOG - Manual
G352-2125;2020-07-07 05:41:17.292+00;Automatic
G352-2125;2020-07-07 05:45:00.137+00;JOG - Manual
G352-2125;2020-07-07 05:46:35.473+00;Automatic
G352-2125;2020-07-07 11:17:43.258+00;MDA/MDI
G352-2125;2020-07-07 11:26:46.52+00;JOG - Manual
G352-2125;2020-07-07 11:29:56.098+00;Automatic
G352-2125;2020-07-07 11:31:57.495+00;JOG - Manual
G352-2125;2020-07-07 11:34:17.289+00;Automatic
G352-2125;2020-07-07 11:39:52.561+00;JOG - Manual
G352-2125;2020-07-07 11:48:50.85+00;Automatic
G352-2125;2020-07-07 11:49:55.904+00;JOG - Manual
G352-2125;2020-07-07 11:59:27.392+00;Automatic
G352-2125;2020-07-07 12:01:56.669+00;JOG - Manual
G352-2125;2020-07-07 12:03:45.24+00;Automatic
G352-2125;2020-07-07 12:08:40.503+00;JOG - Manual
G352-2125;2020-07-07 12:08:52.01+00;Automatic
G352-2125;2020-07-07 12:10:14.968+00;JOG - Manual
G352-2125;2020-07-07 12:10:31.399+00;Automatic
G352-2125;2020-07-07 12:23:42.251+00;JOG - Manual
G352-2125;2020-07-07 12:25:30.066+00;Automatic
G352-2125;2020-07-07 12:27:40.124+00;JOG - Manual
G352-2125;2020-07-07 12:28:08.217+00;Automatic
G352-2125;2020-07-07 12:36:20.455+00;JOG - Manual
G352-2125;2020-07-07 12:38:21.299+00;Automatic
G352-2125;2020-07-07 12:52:53.481+00;JOG - Manual
G352-2125;2020-07-07 13:01:04.285+00;Automatic
G352-2125;2020-07-07 13:12:11.919+00;JOG - Manual
G352-2125;2020-07-07 13:18:25.625+00;Automatic
G352-2125;2020-07-07 18:20:32.021+00;JOG - Manual
G352-2125;2020-07-07 18:20:52.396+00;Automatic
G352-2125;2020-07-07 18:20:56.56+00;MDA/MDI
G352-2125;2020-07-07 18:21:13.848+00;JOG - Manual
G352-2125;2020-07-08 04:47:04.562+00;Automatic
G352-2125;2020-07-08 09:45:10.173+00;MDA/MDI
G352-2125;2020-07-08 09:53:58.101+00;Automatic
G352-2125;2020-07-08 09:54:32.564+00;JOG - Manual
G352-2125;2020-07-08 09:55:09.017+00;Automatic
G352-2125;2020-07-08 09:56:33.349+00;JOG - Manual
G352-2125;2020-07-08 09:56:53.083+00;Automatic
G352-2125;2020-07-08 09:59:08.428+00;JOG - Manual
G352-2125;2020-07-08 10:45:44.311+00;Automatic
G352-2125;2020-07-08 10:46:28.449+00;JOG - Manual
G352-2125;2020-07-08 10:48:48.731+00;Automatic
G352-2125;2020-07-08 10:49:03.671+00;JOG - Manual
G352-2125;2020-07-08 10:49:15.408+00;Automatic
G352-2125;2020-07-08 10:50:04.529+00;JOG - Manual
G352-2125;2020-07-08 10:52:25.293+00;Automatic
G352-2125;2020-07-08 10:53:16.343+00;JOG - Manual
G352-2125;2020-07-08 10:55:28.874+00;Automatic
G352-2125;2020-07-08 10:56:13.106+00;JOG - Manual
G352-2125;2020-07-08 11:01:50.49+00;Automatic
G352-2125;2020-07-08 11:29:42.808+00;JOG - Manual
G352-2125;2020-07-08 11:30:34.954+00;Automatic
G352-2125;2020-07-08 11:31:12.797+00;JOG - Manual
G352-2125;2020-07-08 11:31:42.919+00;Automatic
G352-2125;2020-07-08 11:37:00.556+00;MDA/MDI
G352-2125;2020-07-08 11:37:27.891+00;Automatic
G352-2125;2020-07-08 11:43:08.935+00;JOG - Manual
G352-2125;2020-07-08 11:43:29.783+00;Automatic
G352-2125;2020-07-08 12:57:54.365+00;JOG - Manual
G352-2125;2020-07-08 12:58:16.705+00;MDA/MDI
G352-2125;2020-07-08 12:58:37.028+00;JOG - Manual
G352-2125;2020-07-13 05:25:33.501+00;Automatic
G352-2125;2020-07-13 05:50:23.736+00;JOG - Manual
G352-2125;2020-07-13 05:51:13.206+00;Automatic
G352-2125;2020-07-13 05:51:52.111+00;JOG - Manual
G352-2125;2020-07-13 05:52:25.167+00;Automatic
G352-2125;2020-07-13 05:55:13.545+00;JOG - Manual
G352-2125;2020-07-13 05:58:32.858+00;Automatic
G352-2125;2020-07-13 05:59:17.411+00;JOG - Manual
G352-2125;2020-07-13 06:01:36.249+00;Automatic
G352-2125;2020-07-13 06:02:16.703+00;JOG - Manual
G352-2125;2020-07-13 06:07:51.998+00;Automatic
G352-2125;2020-07-13 06:08:56.922+00;JOG - Manual
G352-2125;2020-07-13 06:11:59.236+00;Automatic
G352-2125;2020-07-13 06:14:16.126+00;JOG - Manual
G352-2125;2020-07-13 06:21:40.015+00;Automatic
G352-2125;2020-07-13 06:35:01.253+00;MDA/MDI
G352-2125;2020-07-13 06:35:07.696+00;JOG - Manual
G352-2125;2020-07-13 06:35:13.259+00;MDA/MDI
G352-2125;2020-07-13 06:35:20.571+00;JOG - Manual
G352-2125;2020-07-13 06:35:26.011+00;Automatic
G352-2125;2020-07-13 06:36:20.982+00;MDA/MDI
G352-2125;2020-07-13 06:36:32.632+00;JOG - Manual
G352-2125;2020-07-13 06:36:52.194+00;MDA/MDI
G352-2125;2020-07-13 06:37:01.417+00;JOG - Manual
G352-2125;2020-07-13 06:37:15.301+00;MDA/MDI
G352-2125;2020-07-13 06:42:17.22+00;JOG - Manual
G352-2125;2020-07-13 06:42:24.098+00;MDA/MDI
G352-2125;2020-07-13 06:47:07.555+00;Automatic
G352-2125;2020-07-13 07:32:22.166+00;JOG - Manual
G352-2125;2020-07-13 07:34:57.204+00;MDA/MDI
G352-2125;2020-07-13 07:35:41.655+00;JOG - Manual
G352-2125;2020-07-13 07:45:47.563+00;Automatic
G352-2125;2020-07-13 07:53:28.201+00;JOG - Manual
G352-2125;2020-07-13 07:55:35.359+00;MDA/MDI
G352-2125;2020-07-13 07:56:04.909+00;JOG - Manual
G352-2125;2020-07-13 08:12:23.85+00;Automatic
G352-2125;2020-07-13 08:16:02.658+00;JOG - Manual
G352-2125;2020-07-13 08:17:31.054+00;Automatic
G352-2125;2020-07-13 08:25:17.398+00;JOG - Manual
G352-2125;2020-07-13 08:25:39.969+00;Automatic
G352-2125;2020-07-14 04:18:53.648+00;JOG - Manual
G352-2125;2020-07-14 05:57:21.506+00;Automatic
G352-2125;2020-07-14 05:58:12.017+00;MDA/MDI
G352-2125;2020-07-14 06:08:36.237+00;Automatic
G352-2125;2020-07-14 07:23:03.308+00;JOG - Manual
G352-2125;2020-07-14 07:32:18.259+00;Automatic
G352-2125;2020-07-14 07:32:56.27+00;JOG - Manual
G352-2125;2020-07-14 07:33:01.36+00;Automatic
G352-2125;2020-07-14 07:34:04.944+00;JOG - Manual
G352-2125;2020-07-14 07:34:15.851+00;Automatic
G352-2125;2020-07-14 08:34:48.545+00;JOG - Manual
G352-2125;2020-07-14 08:40:06.679+00;Automatic
G352-2125;2020-07-14 08:40:11.757+00;JOG - Manual
G352-2125;2020-07-14 08:40:15.898+00;Automatic
G352-2125;2020-07-14 08:53:55.059+00;MDA/MDI
G352-2125;2020-07-14 08:54:37.777+00;JOG - Manual
G352-2125;2020-07-14 09:07:07.963+00;Automatic
G352-2125;2020-07-14 09:10:44.837+00;JOG - Manual
G352-2125;2020-07-14 09:11:08.636+00;Automatic
G352-2125;2020-07-15 04:26:13.206+00;JOG - Manual
G352-2125;2020-07-15 04:26:29.017+00;Automatic
G352-2125;2020-07-15 05:33:03.716+00;JOG - Manual
G352-2125;2020-07-15 06:01:31.626+00;Automatic
G352-2125;2020-07-15 06:02:08.279+00;JOG - Manual
G352-2125;2020-07-15 06:02:10.794+00;Automatic
G352-2125;2020-07-15 06:03:32.877+00;JOG - Manual
G352-2125;2020-07-15 06:32:38.997+00;MDA/MDI
G352-2125;2020-07-15 06:34:36.93+00;JOG - Manual
G352-2125;2020-07-15 06:39:47.589+00;Automatic
G352-2125;2020-07-15 06:55:08.615+00;JOG - Manual
G352-2125;2020-07-15 06:55:15.943+00;Automatic
G352-2125;2020-07-15 06:59:07.879+00;MDA/MDI
G352-2125;2020-07-15 07:21:24.718+00;Automatic
G352-2125;2020-07-15 07:22:53.154+00;JOG - Manual
G352-2125;2020-07-15 07:23:05.219+00;Automatic
G352-2125;2020-07-15 07:23:53.568+00;JOG - Manual
G352-2125;2020-07-15 07:24:33.051+00;Automatic
G352-2125;2020-07-15 07:26:26.388+00;JOG - Manual
G352-2125;2020-07-15 07:26:49.046+00;Automatic
G352-2125;2020-07-15 08:25:11.097+00;JOG - Manual
G352-2125;2020-07-15 08:28:38.19+00;MDA/MDI
G352-2125;2020-07-15 08:28:56.847+00;JOG - Manual
G352-2125;2020-07-15 08:29:21.69+00;Automatic
G352-2125;2020-07-15 08:57:08.411+00;JOG - Manual
G352-2125;2020-07-15 09:10:34.847+00;MDA/MDI
G352-2125;2020-07-15 09:11:22.613+00;JOG - Manual
G352-2125;2020-07-15 09:14:59.037+00;Automatic
G352-2125;2020-07-15 09:17:23.999+00;JOG - Manual
G352-2125;2020-07-15 09:22:54.743+00;Automatic
G352-2125;2020-07-15 09:24:52.959+00;JOG - Manual
G352-2125;2020-07-15 09:26:27.734+00;Automatic
G352-2125;2020-07-15 10:55:45.922+00;JOG - Manual
G352-2125;2020-07-15 11:04:46.02+00;Automatic
G352-2125;2020-07-15 11:05:26.717+00;JOG - Manual
G352-2125;2020-07-15 11:15:58.562+00;MDA/MDI
G352-2125;2020-07-15 11:16:05.205+00;JOG - Manual
G352-2125;2020-07-15 11:27:44.1+00;MDA/MDI
G352-2125;2020-07-15 11:27:51.053+00;JOG - Manual
G352-2125;2020-07-15 11:30:48.005+00;MDA/MDI
G352-2125;2020-07-15 11:31:01.251+00;JOG - Manual
G352-2125;2020-07-15 11:32:25.872+00;MDA/MDI
G352-2125;2020-07-15 11:32:55.926+00;JOG - Manual
G352-2125;2020-07-15 11:36:57.332+00;Automatic
G352-2125;2020-07-15 11:37:05.491+00;MDA/MDI
G352-2125;2020-07-15 11:37:32.521+00;JOG - Manual
G352-2125;2020-07-15 11:39:04.427+00;MDA/MDI
G352-2125;2020-07-15 11:39:20.255+00;JOG - Manual
G352-2125;2020-07-15 11:39:28.145+00;MDA/MDI
G352-2125;2020-07-15 11:40:00.308+00;JOG - Manual
G352-2125;2020-07-15 12:29:00.707+00;Automatic
G352-2125;2020-07-15 14:40:42.856+00;JOG - Manual
G352-2125;2020-07-20 04:52:57.022+00;Automatic
G352-2125;2020-07-20 05:55:56.402+00;JOG - Manual
G352-2125;2020-07-20 05:56:40.281+00;Automatic
G352-2125;2020-07-20 05:57:27.283+00;JOG - Manual
G352-2125;2020-07-20 05:57:52.721+00;Automatic
G352-2125;2020-07-20 05:58:48.05+00;JOG - Manual
G352-2125;2020-07-20 06:00:11.244+00;Automatic
G352-2125;2020-07-20 11:24:07.003+00;JOG - Manual
G352-2125;2020-07-20 11:24:35.268+00;Automatic
G352-2125;2020-07-20 11:25:40.221+00;JOG - Manual
G352-2125;2020-07-20 11:29:31.838+00;Automatic
G352-2125;2020-07-20 11:29:43.556+00;JOG - Manual
G352-2125;2020-07-20 11:29:48.556+00;Automatic
G352-2125;2020-07-20 11:32:43.619+00;JOG - Manual
G352-2125;2020-07-20 11:32:48.135+00;MDA/MDI
G352-2125;2020-07-20 11:41:30.89+00;Automatic
G352-2125;2020-07-20 11:48:43.684+00;JOG - Manual
G352-2125;2020-07-20 11:54:23.858+00;Automatic
G352-2125;2020-07-20 12:10:14.773+00;JOG - Manual
G352-2125;2020-07-20 12:11:17.687+00;Automatic
G352-2125;2020-07-20 12:11:23.984+00;JOG - Manual
G352-2125;2020-07-20 12:11:25.421+00;Automatic
G352-2125;2020-07-20 12:12:43.641+00;MDA/MDI
G352-2125;2020-07-20 12:13:46.595+00;Automatic
G352-2125;2020-07-20 12:30:51.844+00;JOG - Manual
G352-2125;2020-07-20 12:31:57.969+00;Automatic
G352-2125;2020-07-20 12:34:15.17+00;JOG - Manual
G352-2125;2020-07-20 12:34:17.061+00;Automatic
G352-2125;2020-07-20 12:35:41.373+00;JOG - Manual
G352-2125;2020-07-20 12:46:23.342+00;Automatic
G352-2125;2020-07-20 12:51:22.722+00;JOG - Manual
G352-2125;2020-07-20 12:55:02.52+00;Automatic
G352-2125;2020-07-20 12:55:57.879+00;MDA/MDI
G352-2125;2020-07-20 12:56:37.942+00;Automatic
G352-2125;2020-07-20 13:00:08.043+00;JOG - Manual
G352-2125;2020-07-20 13:00:45.451+00;Automatic
G352-2125;2020-07-20 13:06:31.857+00;MDA/MDI
G352-2125;2020-07-20 13:07:17.216+00;Automatic
G352-2125;2020-07-20 13:11:59.313+00;JOG - Manual
G352-2125;2020-07-20 13:13:06.142+00;Automatic
G352-2125;2020-07-20 13:25:25.894+00;JOG - Manual
G352-2125;2020-07-20 13:26:07.603+00;Automatic
G352-2125;2020-07-20 13:32:16.833+00;JOG - Manual
G352-2125;2020-07-20 13:34:14.417+00;Automatic
G352-2125;2020-07-20 13:34:30.277+00;JOG - Manual
G352-2125;2020-07-20 13:35:03.808+00;Automatic
G352-2125;2020-07-20 13:44:23.539+00;JOG - Manual
G352-2125;2020-07-20 13:44:24.43+00;Automatic
G352-2125;2020-07-20 13:44:39.242+00;MDA/MDI
G352-2125;2020-07-20 13:45:12.977+00;Automatic
G352-2125;2020-07-20 13:45:46.336+00;JOG - Manual
G352-2125;2020-07-20 13:46:01.274+00;Automatic
G352-2125;2020-07-20 14:37:56.392+00;JOG - Manual
G352-2125;2020-07-20 14:39:05.751+00;Automatic
G352-2125;2020-07-20 14:40:02.099+00;JOG - Manual
G352-2125;2020-07-20 14:40:54.364+00;Automatic
G352-2125;2020-07-20 15:06:56.854+00;JOG - Manual
G352-2125;2020-07-20 15:12:12.204+00;Automatic
G352-2125;2020-07-20 15:26:58.684+00;JOG - Manual
G352-2125;2020-07-20 15:30:15.535+00;Automatic
G352-2125;2020-07-20 15:31:43.351+00;JOG - Manual
G352-2125;2020-07-20 15:32:08.087+00;Automatic
G352-2125;2020-07-20 16:34:15.183+00;JOG - Manual
G352-2125;2020-07-20 16:37:51.857+00;Automatic
G352-2125;2020-07-20 16:52:59.025+00;JOG - Manual
G352-2125;2020-07-20 16:56:27.712+00;Automatic
G352-2125;2020-07-20 17:23:02.479+00;JOG - Manual
G352-2125;2020-07-20 17:26:03.582+00;Automatic
G352-2125;2020-07-20 17:45:46.411+00;JOG - Manual
G352-2125;2020-07-20 17:48:55.184+00;Automatic
G352-2125;2020-07-20 18:02:17.699+00;JOG - Manual
G352-2125;2020-07-20 18:07:19.563+00;Automatic
G352-2125;2020-07-20 18:19:58.966+00;JOG - Manual
G352-2125;2020-07-20 18:23:31.809+00;Automatic
G352-2125;2020-07-20 18:37:37.489+00;JOG - Manual
G352-2125;2020-07-21 04:26:19.63+00;Automatic
G352-2125;2020-07-21 05:00:56.284+00;JOG - Manual
G352-2125;2020-07-21 05:01:59.847+00;Automatic
G352-2125;2020-07-21 05:27:31.735+00;JOG - Manual
G352-2125;2020-07-21 05:28:00.782+00;Automatic
G352-2125;2020-07-21 05:37:42.469+00;JOG - Manual
G352-2125;2020-07-21 05:37:52.344+00;Automatic
G352-2125;2020-07-21 06:05:35.719+00;JOG - Manual
G352-2125;2020-07-21 06:06:45.094+00;Automatic
G352-2125;2020-07-21 06:22:31.788+00;JOG - Manual
G352-2125;2020-07-21 06:22:47.726+00;Automatic
G352-2125;2020-07-21 06:22:57.945+00;JOG - Manual
G352-2125;2020-07-21 06:23:01.226+00;Automatic
G352-2125;2020-07-21 08:02:58.401+00;JOG - Manual
G352-2125;2020-07-21 08:03:56.479+00;MDA/MDI
G352-2125;2020-07-21 08:04:08.917+00;JOG - Manual
G352-2125;2020-07-21 08:05:32.012+00;MDA/MDI
G352-2125;2020-07-21 08:05:33.856+00;JOG - Manual
G352-2125;2020-07-21 08:15:48.691+00;Automatic
G352-2125;2020-07-21 08:15:52.956+00;JOG - Manual
G352-2125;2020-07-21 08:16:29.851+00;Automatic
G352-2125;2020-07-21 08:18:48.573+00;JOG - Manual
G352-2125;2020-07-21 08:24:16.491+00;Automatic
G352-2125;2020-07-21 08:25:25.068+00;JOG - Manual
G352-2125;2020-07-21 08:26:27.197+00;Automatic
G352-2125;2020-07-21 08:27:03.886+00;JOG - Manual
G352-2125;2020-07-21 08:28:11.812+00;Automatic
G352-2125;2020-07-21 08:28:43.405+00;JOG - Manual
G352-2125;2020-07-21 08:35:02.934+00;MDA/MDI
G352-2125;2020-07-21 08:35:14.387+00;JOG - Manual
G352-2125;2020-07-21 08:39:24.955+00;Automatic
G352-2125;2020-07-21 08:41:32.59+00;JOG - Manual
G352-2125;2020-07-21 08:43:04.731+00;Automatic
G352-2125;2020-07-21 08:43:44.153+00;JOG - Manual
G352-2125;2020-07-21 08:50:12.677+00;Automatic
G352-2125;2020-07-21 08:51:16.085+00;JOG - Manual
G352-2125;2020-07-21 08:54:03.196+00;Automatic
G352-2125;2020-07-21 09:17:07.197+00;MDA/MDI
G352-2125;2020-07-21 09:18:32.762+00;JOG - Manual
G352-2125;2020-07-21 09:18:56.574+00;MDA/MDI
G352-2125;2020-07-21 09:20:01.887+00;JOG - Manual
G352-2125;2020-07-21 09:21:24.062+00;Automatic
G352-2125;2020-07-21 10:32:54.374+00;JOG - Manual
G352-2125;2020-07-21 10:32:59.078+00;Automatic
G352-2125;2020-07-21 10:33:43.078+00;JOG - Manual
G352-2125;2020-07-21 10:33:48.515+00;Automatic
G352-2125;2020-07-21 10:34:10.187+00;JOG - Manual
G352-2125;2020-07-21 10:34:14.218+00;Automatic
G352-2125;2020-07-21 10:35:23.345+00;JOG - Manual
G352-2125;2020-07-21 10:35:30.267+00;Automatic
G352-2125;2020-07-21 10:38:41.769+00;JOG - Manual
G352-2125;2020-07-21 10:38:46.269+00;Automatic
G352-2125;2020-07-21 10:39:33.667+00;JOG - Manual
G352-2125;2020-07-21 10:39:49.742+00;Automatic
G352-2125;2020-07-21 10:42:33.94+00;JOG - Manual
G352-2125;2020-07-21 10:42:40.534+00;Automatic
G352-2125;2020-07-21 10:42:51.948+00;JOG - Manual
G352-2125;2020-07-21 10:43:07.932+00;Automatic
G352-2125;2020-07-21 10:43:34.698+00;JOG - Manual
G352-2125;2020-07-21 10:43:44.276+00;Automatic
G352-2125;2020-07-21 10:44:11.245+00;JOG - Manual
G352-2125;2020-07-21 10:44:37.839+00;Automatic
G352-2125;2020-07-21 10:44:45.011+00;MDA/MDI
G352-2125;2020-07-21 10:44:55.98+00;Automatic
G352-2125;2020-07-21 10:45:07.574+00;JOG - Manual
G352-2125;2020-07-21 10:45:42.434+00;MDA/MDI
G352-2125;2020-07-21 10:47:04.747+00;JOG - Manual
G352-2125;2020-07-21 10:47:09.419+00;Automatic
G352-2125;2020-07-21 10:47:57.751+00;JOG - Manual
G352-2125;2020-07-21 10:48:02.938+00;Automatic
G352-2125;2020-07-21 10:48:14.423+00;JOG - Manual
G352-2125;2020-07-21 10:48:24.91+00;Automatic
G352-2125;2020-07-21 10:49:41.223+00;JOG - Manual
G352-2125;2020-07-21 10:50:05.661+00;Automatic
G352-2125;2020-07-21 10:50:11.833+00;JOG - Manual
G352-2125;2020-07-21 10:50:26.255+00;Automatic
G352-2125;2020-07-21 10:51:34.072+00;JOG - Manual
G352-2125;2020-07-21 10:52:40.369+00;Automatic
G352-2125;2020-07-21 11:05:59.412+00;MDA/MDI
G352-2125;2020-07-21 11:06:20.412+00;Automatic
G352-2125;2020-07-21 11:12:20.831+00;JOG - Manual
G352-2125;2020-07-21 11:14:43.003+00;Automatic
G352-2125;2020-07-21 11:43:28.164+00;JOG - Manual
G352-2125;2020-07-21 11:44:52.057+00;MDA/MDI
G352-2125;2020-07-21 11:46:01.73+00;JOG - Manual
G352-2125;2020-07-21 12:05:51.477+00;Automatic
G352-2125;2020-07-21 12:08:24.653+00;JOG - Manual
G352-2125;2020-07-27 12:04:38.903+00;Automatic
G352-2125;2020-07-27 12:16:49.507+00;JOG - Manual
G352-2125;2020-07-28 14:45:12.947+00;Automatic
G352-2125;2020-07-28 14:45:29.306+00;JOG - Manual
G352-2125;2020-07-28 14:45:51.385+00;Automatic
G352-2125;2020-07-28 14:50:46.454+00;JOG - Manual
G352-2125;2020-07-29 05:00:27.865+00;Automatic
G352-2125;2020-07-29 05:03:50.102+00;JOG - Manual
G352-2125;2020-07-29 05:03:54.321+00;Automatic
G352-2125;2020-07-29 06:41:03.035+00;JOG - Manual
G352-2125;2020-07-29 07:27:27.07+00;Automatic
G352-2125;2020-07-29 07:33:58.594+00;JOG - Manual
G352-2125;2020-07-29 07:34:01.578+00;Automatic
G352-2125;2020-07-29 07:41:25.905+00;MDA/MDI
G352-2125;2020-07-29 08:04:32.741+00;JOG - Manual
G352-2125;2020-07-29 11:36:00.833+00;Automatic
G352-2125;2020-07-29 11:45:31.451+00;JOG - Manual
G352-2125;2020-07-29 13:18:55.787+00;Automatic
G352-2125;2020-07-29 13:19:03.255+00;MDA/MDI
G352-2125;2020-07-29 13:19:38.757+00;JOG - Manual
G352-2125;2020-07-29 13:20:43.216+00;Automatic
G352-2125;2020-07-29 13:23:29.127+00;JOG - Manual
G352-2125;2020-07-29 13:37:36.268+00;Automatic
G352-2125;2020-07-29 13:37:47.752+00;JOG - Manual
G352-2125;2020-07-29 13:55:17.277+00;Automatic
G352-2125;2020-07-29 13:55:24.934+00;JOG - Manual
G352-2125;2020-08-03 04:56:00.86+00;Automatic
G352-2125;2020-08-03 04:57:03.188+00;JOG - Manual
G352-2125;2020-08-03 04:57:11.673+00;Automatic
G352-2125;2020-08-03 05:30:12.936+00;JOG - Manual
G352-2125;2020-08-03 05:30:16.483+00;Automatic
G352-2125;2020-08-03 06:23:34.793+00;JOG - Manual
G352-2125;2020-08-03 06:23:42.793+00;Automatic
G352-2125;2020-08-03 06:25:45.779+00;JOG - Manual
G352-2125;2020-08-03 06:25:55.451+00;Automatic
G352-2125;2020-08-03 06:29:53.736+00;JOG - Manual
G352-2125;2020-08-03 06:31:15.893+00;Automatic
G352-2125;2020-08-04 04:46:30.361+00;JOG - Manual
G352-2125;2020-08-04 04:46:35.064+00;Automatic
G352-2125;2020-08-04 04:46:52.673+00;JOG - Manual
G352-2125;2020-08-04 05:23:51.97+00;Automatic
G352-2125;2020-08-04 05:55:53.044+00;JOG - Manual
G352-2125;2020-08-04 05:59:46.688+00;Automatic
G352-2125;2020-08-04 06:01:01.064+00;JOG - Manual
G352-2125;2020-08-04 06:05:18.385+00;Automatic
G352-2125;2020-08-04 06:08:00.994+00;JOG - Manual
G352-2125;2020-08-04 06:08:18.635+00;Automatic
G352-2125;2020-08-04 09:22:06.841+00;MDA/MDI
G352-2125;2020-08-04 09:39:30.201+00;Automatic
G352-2125;2020-08-04 09:40:04.495+00;JOG - Manual
G352-2125;2020-08-04 09:41:05.847+00;MDA/MDI
G352-2125;2020-08-04 09:41:38.457+00;JOG - Manual
G352-2125;2020-08-04 09:42:34.417+00;Automatic
G352-2125;2020-08-04 09:46:14.724+00;JOG - Manual
G352-2125;2020-08-04 09:46:18.656+00;Automatic
G352-2125;2020-08-04 09:49:01.748+00;JOG - Manual
G352-2125;2020-08-04 09:49:04.773+00;Automatic
G352-2125;2020-08-04 09:49:58.993+00;JOG - Manual
G352-2125;2020-08-04 09:50:07.75+00;Automatic
G352-2125;2020-08-04 09:59:55.872+00;JOG - Manual
G352-2125;2020-08-04 10:00:21.209+00;Automatic
G352-2125;2020-08-04 11:55:02.985+00;JOG - Manual
G352-2125;2020-08-04 11:55:07.611+00;Automatic
G352-2125;2020-08-04 11:59:41.858+00;JOG - Manual
G352-2125;2020-08-04 12:00:11.379+00;Automatic
G352-2125;2020-08-04 12:01:49.923+00;JOG - Manual
G352-2125;2020-08-04 12:01:54.205+00;Automatic
G352-2125;2020-08-05 04:33:13.637+00;JOG - Manual
G352-2125;2020-08-05 04:33:18.669+00;Automatic
G352-2125;2020-08-05 05:04:33.903+00;JOG - Manual
G352-2125;2020-08-05 05:18:43.767+00;Automatic
G352-2125;2020-08-05 07:32:45.267+00;JOG - Manual
